Question	Answer	Source	Metadata
You're so welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're so very welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Not a problem	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're most welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Not at all	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You are very welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You are so welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You are so very welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You are most welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Welcome you are	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're welk	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're quite welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
I have to sign out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to motor now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to run	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to run now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to scoot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to scoot now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta sign out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to sign off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to sign out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to skedaddle	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to skedaddle now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to take off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I must depart	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to sign off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Adieu	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta skedaddle now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta take off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to motor	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to log out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to log off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to log off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I have to go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I will take my leave of you	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to sign out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to sign out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to skedaddle	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to skedaddle now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to sign off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I should be going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to scoot now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'd better go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'll chat with you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'll talk to you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to take off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta sign out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to sign off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to log off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to log out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to motor	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to motor now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to run	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to run now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to scoot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I need to log off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am jetting now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Goodbye	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Gotta go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am going to get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta skedaddle	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am jetting	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Farewell	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am leaving	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am leaving now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am logging off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am logging off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am logging out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am logging out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am going to get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Catch you on the flip side	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Adios	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Alright, I'm outta here	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Buh bye	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Bye	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Bye bye	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Bye dude	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Good bye	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Catch you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
G2G	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Check you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Ciao	Goodbye!	qna_chitchat_Caring	editorial:chitchat
CYA	Goodbye!	qna_chitchat_Caring	editorial:chitchat
C-ya	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Fare thee well	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am running off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Catch ya later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta motor now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am motoring	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta log off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta log off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta motor	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta run	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta run now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta scoot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta scoot now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta sign off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta sign off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta log out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am skedaddling	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am running off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am scooting	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am scooting now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am signing off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am signing off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am signing out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am motoring now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am skedaddling now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am taking off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am taking off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I gotta go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I am signing out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm scooting	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm out of here	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm out the door	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm outta here	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm running off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm logging out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm scooting now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm signing off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm signing off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm signing out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm signing out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm skedaddling	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm running off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm jetting now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna sign off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna sign out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna sign out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna skedaddle	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna skedaddle now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm motoring now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm jetting	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm motoring	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm leaving	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm leaving now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm logging off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm logging off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm logging out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm taking off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna take off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Signing off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm skedaddling now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you later bot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you later dude	Goodbye!	qna_chitchat_Caring	editorial:chitchat
see you later homie	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you later, alligator	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you around	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you!	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Taking off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Talk later 	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Talk to ya later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Talk to you later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Till we meet again	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Time to end this conversation	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you on the flip side	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Later bud	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna scoot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I've got to go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I've gotta jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I've gotta take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
L8r sk8r	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See you around bud	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Later bot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm taking off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Later dude	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Peace out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Sayonara	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See ya around	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See ya later	Goodbye!	qna_chitchat_Caring	editorial:chitchat
See ya on the flip side	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Later alligator	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to go	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to log off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to skedaddle now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to take off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to take off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to sign out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to get going now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to sign out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna sign off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to get going	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to motor now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
Toodle-oo	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to log off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to log off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to skedaddle	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to motor	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to run	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to run now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to scoot	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to scoot now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to sign off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to sign off now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm about to log out now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna log out	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm going to log off	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna go now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna jet	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna jet now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna leave	Goodbye!	qna_chitchat_Caring	editorial:chitchat
I'm gonna leave now	Goodbye!	qna_chitchat_Caring	editorial:chitchat
